Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Exchange Rate
1739019,2019-10-05,2019-10-06,1429300,0,430,1,USD,1.0
1739019,2019-10-05,2019-10-06,1429300,0,600,6,USD,1.0
1739019,2019-10-05,2019-10-06,1429300,0,1755,3,USD,1.0
1739019,2019-10-05,2019-10-06,1429300,0,1657,2,USD,1.0
1739019,2019-10-05,2019-10-06,1429300,0,1301,2,USD,1.0
1739020,2019-10-05,,2092398,59,2,4,USD,1.0
1739021,2019-10-05,2019-10-09,1449187,0,446,1,USD,1.0
1739021,2019-10-05,2019-10-09,1449187,0,1628,7,USD,1.0
1739021,2019-10-05,2019-10-09,1449187,0,1652,9,USD,1.0
1739021,2019-10-05,2019-10-09,1449187,0,455,2,USD,1.0
1739022,2019-10-05,,908424,38,108,1,GBP,0.811
1739022,2019-10-05,,908424,38,1743,2,GBP,0.811
1739022,2019-10-05,,908424,38,137,2,GBP,0.811
1739023,2019-10-05,,1326966,47,1542,8,USD,1.0
1739023,2019-10-05,,1326966,47,540,7,USD,1.0
1739023,2019-10-05,,1326966,47,1004,3,USD,1.0
1739024,2019-10-05,,1211258,43,1612,5,USD,1.0
1739024,2019-10-05,,1211258,43,1810,5,USD,1.0
1739024,2019-10-05,,1211258,43,1500,1,USD,1.0
1739025,2019-10-05,,2062220,48,1461,5,USD,1.0
1739025,2019-10-05,,2062220,48,1800,6,USD,1.0
1739027,2019-10-05,,1611777,53,2389,1,USD,1.0
1739027,2019-10-05,,1611777,53,382,1,USD,1.0
1739027,2019-10-05,,1611777,53,2141,1,USD,1.0
1739028,2019-10-05,,1323545,66,498,1,USD,1.0
1739028,2019-10-05,,1323545,66,2106,2,USD,1.0
1739028,2019-10-05,,1323545,66,1698,3,USD,1.0
1739029,2019-10-05,,1901931,59,56,1,USD,1.0
1739029,2019-10-05,,1901931,59,2,8,USD,1.0
1739029,2019-10-05,,1901931,59,418,2,USD,1.0
1739030,2019-10-05,,1804459,57,1722,6,USD,1.0
1739030,2019-10-05,,1804459,57,1565,6,USD,1.0
1739031,2019-10-05,2019-10-07,1639605,0,1766,7,USD,1.0
1739031,2019-10-05,2019-10-07,1639605,0,1147,5,USD,1.0
1739031,2019-10-05,2019-10-07,1639605,0,458,1,USD,1.0
1739032,2019-10-05,2019-10-07,2093929,0,422,3,USD,1.0
1739032,2019-10-05,2019-10-07,2093929,0,863,1,USD,1.0
1739033,2019-10-05,,1042263,39,1552,1,GBP,0.811
1739033,2019-10-05,,1042263,39,458,8,GBP,0.811
1739033,2019-10-05,,1042263,39,109,3,GBP,0.811
1739034,2019-10-05,,1144593,39,1557,2,GBP,0.811
1739035,2019-10-05,,1241093,61,589,2,USD,1.0
1739036,2019-10-05,,319689,8,1240,4,CAD,1.3309
1739036,2019-10-05,,319689,8,1582,1,CAD,1.3309
1739037,2019-10-05,,154891,5,381,1,AUD,1.4798
1739037,2019-10-05,,154891,5,1648,1,AUD,1.4798
1739038,2019-10-05,,224035,8,1690,3,CAD,1.3309
1739039,2019-10-05,2019-10-06,306809,0,82,3,CAD,1.3309
1739040,2019-10-05,,168089,1,70,3,AUD,1.4798
1739041,2019-10-05,,1931445,54,2503,1,USD,1.0
1739041,2019-10-05,,1931445,54,1506,2,USD,1.0
1739042,2019-10-05,,192436,5,1453,7,AUD,1.4798
1739044,2019-10-05,2019-10-09,521070,0,466,3,EUR,0.9108
1739044,2019-10-05,2019-10-09,521070,0,1469,7,EUR,0.9108
1739044,2019-10-05,2019-10-09,521070,0,1270,3,EUR,0.9108
1739047,2019-10-05,,418500,26,434,3,EUR,0.9108
1739048,2019-10-05,,1024431,39,10,2,GBP,0.811
1739048,2019-10-05,,1024431,39,50,7,GBP,0.811
1739049,2019-10-05,,542461,22,752,6,EUR,0.9108
1739049,2019-10-05,,542461,22,1616,2,EUR,0.9108
1739049,2019-10-05,,542461,22,433,2,EUR,0.9108
1739050,2019-10-05,,676732,15,1599,1,EUR,0.9108
1739050,2019-10-05,,676732,15,542,1,EUR,0.9108
1740001,2019-10-06,,1084205,40,60,2,GBP,0.811
1740001,2019-10-06,,1084205,40,959,5,GBP,0.811
1740001,2019-10-06,,1084205,40,703,7,GBP,0.811
1740002,2019-10-06,,2081694,54,1578,10,USD,1.0
1740003,2019-10-06,,1457037,47,1288,1,USD,1.0
1740003,2019-10-06,,1457037,47,1824,4,USD,1.0
1740003,2019-10-06,,1457037,47,82,1,USD,1.0
1740003,2019-10-06,,1457037,47,1636,5,USD,1.0
1741000,2019-10-07,,1483593,63,439,2,USD,1.0
1741001,2019-10-07,,1437644,63,453,1,USD,1.0
1741002,2019-10-07,2019-10-10,1277243,0,1774,2,USD,1.0
1741002,2019-10-07,2019-10-10,1277243,0,1656,3,USD,1.0
1741003,2019-10-07,,1756245,47,1048,3,USD,1.0
1741004,2019-10-07,,1667206,65,1570,1,USD,1.0
1741004,2019-10-07,,1667206,65,114,4,USD,1.0
1741005,2019-10-07,,131067,5,417,3,AUD,1.4842
1741005,2019-10-07,,131067,5,989,1,AUD,1.4842
1741005,2019-10-07,,131067,5,303,1,AUD,1.4842
1741006,2019-10-07,,1651921,55,1759,1,USD,1.0
1741007,2019-10-07,,530618,27,927,1,EUR,0.9097
1741007,2019-10-07,,530618,27,1473,2,EUR,0.9097
1741007,2019-10-07,,530618,27,133,3,EUR,0.9097
1741007,2019-10-07,,530618,27,1400,10,EUR,0.9097
1741007,2019-10-07,,530618,27,91,1,EUR,0.9097
1741007,2019-10-07,,530618,27,1411,4,EUR,0.9097
1741007,2019-10-07,,530618,27,426,2,EUR,0.9097
1741008,2019-10-07,2019-10-11,822437,0,1018,1,EUR,0.9097
1741008,2019-10-07,2019-10-11,822437,0,154,5,EUR,0.9097
1741009,2019-10-07,,778636,29,176,4,EUR,0.9097
1741011,2019-10-07,2019-10-11,568959,0,1626,2,EUR,0.9097
1741011,2019-10-07,2019-10-11,568959,0,866,3,EUR,0.9097
1741011,2019-10-07,2019-10-11,568959,0,1575,1,EUR,0.9097
1741013,2019-10-07,,1867338,62,1336,2,USD,1.0
1741013,2019-10-07,,1867338,62,683,1,USD,1.0
1741013,2019-10-07,,1867338,62,118,2,USD,1.0
1741013,2019-10-07,,1867338,62,1671,6,USD,1.0
1741014,2019-10-07,,2018226,65,2495,4,USD,1.0
1741015,2019-10-07,,432440,24,2061,5,EUR,0.9097
1741015,2019-10-07,,432440,24,1697,2,EUR,0.9097
1741015,2019-10-07,,432440,24,1775,1,EUR,0.9097
1741015,2019-10-07,,432440,24,1750,3,EUR,0.9097
1741015,2019-10-07,,432440,24,1772,6,EUR,0.9097
1741015,2019-10-07,,432440,24,1686,1,EUR,0.9097
1741016,2019-10-07,,1761910,44,419,7,USD,1.0
1741016,2019-10-07,,1761910,44,2132,2,USD,1.0
1741017,2019-10-07,,1410945,57,1090,3,USD,1.0
1741019,2019-10-07,,1239749,53,440,3,USD,1.0
1741019,2019-10-07,,1239749,53,1794,7,USD,1.0
1741019,2019-10-07,,1239749,53,1449,10,USD,1.0
1741020,2019-10-07,,1847709,43,1436,1,USD,1.0
1741020,2019-10-07,,1847709,43,72,4,USD,1.0
1741020,2019-10-07,,1847709,43,73,8,USD,1.0
1741020,2019-10-07,,1847709,43,452,2,USD,1.0
1742001,2019-10-08,2019-10-11,2013443,0,489,1,USD,1.0
1742002,2019-10-08,,2056754,53,1761,2,USD,1.0
1742002,2019-10-08,,2056754,53,1578,8,USD,1.0
1742002,2019-10-08,,2056754,53,102,2,USD,1.0
1742002,2019-10-08,,2056754,53,1397,3,USD,1.0
1742002,2019-10-08,,2056754,53,952,3,USD,1.0
1742003,2019-10-08,,1257326,59,453,3,USD,1.0
1742003,2019-10-08,,1257326,59,1477,8,USD,1.0
1742003,2019-10-08,,1257326,59,104,3,USD,1.0
1742003,2019-10-08,,1257326,59,2100,6,USD,1.0
1742003,2019-10-08,,1257326,59,1371,3,USD,1.0
1742003,2019-10-08,,1257326,59,426,2,USD,1.0
1742003,2019-10-08,,1257326,59,846,3,USD,1.0
1742004,2019-10-08,,584095,24,1011,2,EUR,0.9102
1742004,2019-10-08,,584095,24,71,4,EUR,0.9102
1742004,2019-10-08,,584095,24,143,1,EUR,0.9102
1742004,2019-10-08,,584095,24,265,2,EUR,0.9102
1742005,2019-10-08,,1459686,49,457,1,USD,1.0
1742005,2019-10-08,,1459686,49,655,1,USD,1.0
1742005,2019-10-08,,1459686,49,424,2,USD,1.0
1742005,2019-10-08,,1459686,49,1184,8,USD,1.0
1742006,2019-10-08,,1585185,55,76,2,USD,1.0
1742008,2019-10-08,2019-10-14,480202,0,1476,3,EUR,0.9102
1742008,2019-10-08,2019-10-14,480202,0,351,2,EUR,0.9102
1742009,2019-10-08,,1875792,66,1696,6,USD,1.0
1742011,2019-10-08,,764618,29,1278,1,EUR,0.9102
1742011,2019-10-08,,764618,29,1694,4,EUR,0.9102
1742013,2019-10-08,,538259,22,1578,3,EUR,0.9102
1742013,2019-10-08,,538259,22,1463,6,EUR,0.9102
1742013,2019-10-08,,538259,22,657,4,EUR,0.9102
1742013,2019-10-08,,538259,22,1457,3,EUR,0.9102
1742014,2019-10-08,,1847709,47,2065,8,USD,1.0
1742014,2019-10-08,,1847709,47,135,7,USD,1.0
1742015,2019-10-08,2019-10-11,689013,0,1646,2,EUR,0.9102
1742015,2019-10-08,2019-10-11,689013,0,1254,1,EUR,0.9102
1742015,2019-10-08,2019-10-11,689013,0,1372,2,EUR,0.9102
1742016,2019-10-08,,1714587,51,519,5,USD,1.0
1742016,2019-10-08,,1714587,51,1033,4,USD,1.0
1742016,2019-10-08,,1714587,51,510,1,USD,1.0
1742017,2019-10-08,,1564733,44,1356,7,USD,1.0
1742017,2019-10-08,,1564733,44,2514,1,USD,1.0
1742017,2019-10-08,,1564733,44,1667,1,USD,1.0
1742018,2019-10-08,2019-10-12,2009243,0,787,8,USD,1.0
1742018,2019-10-08,2019-10-12,2009243,0,1570,5,USD,1.0
1742018,2019-10-08,2019-10-12,2009243,0,1744,6,USD,1.0
1742019,2019-10-08,,533705,24,1699,1,EUR,0.9102
1742019,2019-10-08,,533705,24,421,2,EUR,0.9102
1742019,2019-10-08,,533705,24,1646,3,EUR,0.9102
1742019,2019-10-08,,533705,24,1616,2,EUR,0.9102
1742020,2019-10-08,2019-10-13,987075,0,651,4,GBP,0.8174
1742020,2019-10-08,2019-10-13,987075,0,1696,5,GBP,0.8174
1742020,2019-10-08,2019-10-13,987075,0,1767,2,GBP,0.8174
1742021,2019-10-08,,1770497,44,1682,2,USD,1.0
1742022,2019-10-08,2019-10-11,1943741,0,598,1,USD,1.0
1742022,2019-10-08,2019-10-11,1943741,0,1670,4,USD,1.0
1742022,2019-10-08,2019-10-11,1943741,0,1809,6,USD,1.0
1742024,2019-10-08,,571187,26,1644,1,EUR,0.9102
1742024,2019-10-08,,571187,26,399,4,EUR,0.9102
1742024,2019-10-08,,571187,26,1328,2,EUR,0.9102
1742025,2019-10-08,2019-10-10,1480971,0,417,5,USD,1.0
1742025,2019-10-08,2019-10-10,1480971,0,1673,1,USD,1.0
1742025,2019-10-08,2019-10-10,1480971,0,101,5,USD,1.0
1742026,2019-10-08,,1990017,61,1276,7,USD,1.0
1742027,2019-10-08,2019-10-14,2074698,0,1672,3,USD,1.0
1742027,2019-10-08,2019-10-14,2074698,0,1677,3,USD,1.0
1742028,2019-10-08,,559829,22,1445,1,EUR,0.9102
1742028,2019-10-08,,559829,22,1581,3,EUR,0.9102
1743000,2019-10-09,,1040797,38,1635,2,GBP,0.8182
1743000,2019-10-09,,1040797,38,1696,1,GBP,0.8182
1743001,2019-10-09,,1291470,56,573,1,USD,1.0
1743002,2019-10-09,,1274790,43,1468,3,USD,1.0
1743002,2019-10-09,,1274790,43,582,7,USD,1.0
1743002,2019-10-09,,1274790,43,185,2,USD,1.0
1743003,2019-10-09,,1702950,53,971,6,USD,1.0
1743003,2019-10-09,,1702950,53,481,2,USD,1.0
1743003,2019-10-09,,1702950,53,685,2,USD,1.0
1743003,2019-10-09,,1702950,53,1621,4,USD,1.0
1743004,2019-10-09,,1482039,43,1625,6,USD,1.0
1743004,2019-10-09,,1482039,43,162,3,USD,1.0
1743004,2019-10-09,,1482039,43,772,2,USD,1.0
1743004,2019-10-09,,1482039,43,1632,3,USD,1.0
1743004,2019-10-09,,1482039,43,2495,4,USD,1.0
1743005,2019-10-09,,1093788,37,422,3,GBP,0.8182
1743005,2019-10-09,,1093788,37,1614,1,GBP,0.8182
1743005,2019-10-09,,1093788,37,1744,1,GBP,0.8182
1743005,2019-10-09,,1093788,37,1667,1,GBP,0.8182
1743005,2019-10-09,,1093788,37,1785,10,GBP,0.8182
1743005,2019-10-09,,1093788,37,1717,1,GBP,0.8182
1743005,2019-10-09,,1093788,37,2495,5,GBP,0.8182
1743006,2019-10-09,2019-10-10,1818102,0,436,2,USD,1.0
1743006,2019-10-09,2019-10-10,1818102,0,1466,2,USD,1.0
1743006,2019-10-09,2019-10-10,1818102,0,643,2,USD,1.0
1743007,2019-10-09,,478863,23,1624,4,EUR,0.9107
1743007,2019-10-09,,478863,23,54,2,EUR,0.9107
1743008,2019-10-09,,1694752,47,1606,1,USD,1.0
1743008,2019-10-09,,1694752,47,1723,1,USD,1.0
1743009,2019-10-09,2019-10-12,151628,0,1304,2,AUD,1.4827
1743009,2019-10-09,2019-10-12,151628,0,636,3,AUD,1.4827
1743009,2019-10-09,2019-10-12,151628,0,1578,2,AUD,1.4827
1743010,2019-10-09,,1130442,37,21,2,GBP,0.8182
1743010,2019-10-09,,1130442,37,1601,3,GBP,0.8182
1743010,2019-10-09,,1130442,37,569,1,GBP,0.8182
1743011,2019-10-09,,1686496,56,861,1,USD,1.0
1743011,2019-10-09,,1686496,56,1658,7,USD,1.0
1743011,2019-10-09,,1686496,56,1463,2,USD,1.0
1743011,2019-10-09,,1686496,56,1577,2,USD,1.0
1743012,2019-10-09,,1939210,44,1462,1,USD,1.0
1743013,2019-10-09,2019-10-13,1986637,0,60,6,USD,1.0
1743014,2019-10-09,,724604,30,1406,4,EUR,0.9107
1743015,2019-10-09,,1505443,61,90,2,USD,1.0
1743015,2019-10-09,,1505443,61,1704,1,USD,1.0
1743016,2019-10-09,,1870661,64,1711,1,USD,1.0
1743016,2019-10-09,,1870661,64,1437,7,USD,1.0
1743018,2019-10-09,,1213214,48,454,1,USD,1.0
1743018,2019-10-09,,1213214,48,807,5,USD,1.0
1743018,2019-10-09,,1213214,48,1712,5,USD,1.0
1743018,2019-10-09,,1213214,48,2509,2,USD,1.0
1743018,2019-10-09,,1213214,48,158,3,USD,1.0
1743019,2019-10-09,,1109864,38,1459,5,GBP,0.8182
1743020,2019-10-09,2019-10-12,1894588,0,1824,7,USD,1.0
1743020,2019-10-09,2019-10-12,1894588,0,92,1,USD,1.0
1743020,2019-10-09,2019-10-12,1894588,0,428,6,USD,1.0
1743020,2019-10-09,2019-10-12,1894588,0,1339,2,USD,1.0
1743021,2019-10-09,,1939877,53,1768,3,USD,1.0
1743022,2019-10-09,,900387,42,1538,1,GBP,0.8182
1743023,2019-10-09,,1833206,61,2011,2,USD,1.0
1743023,2019-10-09,,1833206,61,634,2,USD,1.0
1743023,2019-10-09,,1833206,61,449,2,USD,1.0
1743023,2019-10-09,,1833206,61,1052,2,USD,1.0
1743023,2019-10-09,,1833206,61,1591,2,USD,1.0
1743023,2019-10-09,,1833206,61,1428,2,USD,1.0
1743024,2019-10-09,,1701624,48,1661,4,USD,1.0
1743025,2019-10-09,2019-10-14,1154631,0,460,9,GBP,0.8182
1743027,2019-10-09,2019-10-16,463529,0,1590,5,EUR,0.9107
1743027,2019-10-09,2019-10-16,463529,0,1760,10,EUR,0.9107
1743027,2019-10-09,2019-10-16,463529,0,1359,1,EUR,0.9107
1743028,2019-10-09,,1073027,40,1153,2,GBP,0.8182
1743028,2019-10-09,,1073027,40,43,3,GBP,0.8182
1743029,2019-10-09,,383111,10,1316,1,CAD,1.3302
1743029,2019-10-09,,383111,10,1686,2,CAD,1.3302
1743029,2019-10-09,,383111,10,1586,3,CAD,1.3302
1743030,2019-10-09,,540301,21,451,2,EUR,0.9107
1743030,2019-10-09,,540301,21,1023,2,EUR,0.9107
1743032,2019-10-09,,781667,29,219,4,EUR,0.9107
1743032,2019-10-09,,781667,29,20,3,EUR,0.9107
1743032,2019-10-09,,781667,29,2504,2,EUR,0.9107
1743034,2019-10-09,2019-10-13,1838770,0,1680,2,USD,1.0
1743035,2019-10-09,,1264100,59,439,6,USD,1.0
1743036,2019-10-09,,1365840,65,1181,3,USD,1.0
1743036,2019-10-09,,1365840,65,2032,2,USD,1.0
1743036,2019-10-09,,1365840,65,2263,2,USD,1.0
1743037,2019-10-09,2019-10-13,839353,0,423,7,EUR,0.9107
1744000,2019-10-10,,466912,26,1489,4,EUR,0.9066
1744000,2019-10-10,,466912,26,477,2,EUR,0.9066
1744000,2019-10-10,,466912,26,426,4,EUR,0.9066
1744000,2019-10-10,,466912,26,1676,1,EUR,0.9066
1744001,2019-10-10,,453993,22,1379,8,EUR,0.9066
1744002,2019-10-10,,2056831,55,353,4,USD,1.0
1744003,2019-10-10,,1493539,55,1322,1,USD,1.0
1744003,2019-10-10,,1493539,55,449,3,USD,1.0
1744003,2019-10-10,,1493539,55,982,3,USD,1.0
1744003,2019-10-10,,1493539,55,1678,5,USD,1.0
1744003,2019-10-10,,1493539,55,1588,8,USD,1.0
1744004,2019-10-10,,1454940,53,532,1,USD,1.0
1744004,2019-10-10,,1454940,53,2510,2,USD,1.0
1744005,2019-10-10,,55066,6,51,1,AUD,1.4784
1744005,2019-10-10,,55066,6,1348,6,AUD,1.4784
1744005,2019-10-10,,55066,6,1844,2,AUD,1.4784
1744005,2019-10-10,,55066,6,440,2,AUD,1.4784
1744006,2019-10-10,,1176859,39,474,8,GBP,0.8174
1744006,2019-10-10,,1176859,39,1669,3,GBP,0.8174
1744006,2019-10-10,,1176859,39,457,2,GBP,0.8174
1744007,2019-10-10,,702870,30,2491,4,EUR,0.9066
1744007,2019-10-10,,702870,30,133,4,EUR,0.9066
1744008,2019-10-10,,1834537,51,2506,3,USD,1.0
1744009,2019-10-10,,245936,9,335,1,CAD,1.3307
1744010,2019-10-10,,874447,31,1647,7,EUR,0.9066
1744011,2019-10-10,2019-10-13,1593888,0,2030,1,USD,1.0
1744011,2019-10-10,2019-10-13,1593888,0,71,6,USD,1.0
1744011,2019-10-10,2019-10-13,1593888,0,1461,1,USD,1.0
1744012,2019-10-10,,1741351,61,457,3,USD,1.0
1744013,2019-10-10,,1922310,54,560,3,USD,1.0
1744013,2019-10-10,,1922310,54,1360,1,USD,1.0
1744015,2019-10-10,,2006113,45,472,5,USD,1.0
1744015,2019-10-10,,2006113,45,1801,2,USD,1.0
1744016,2019-10-10,,1780707,50,54,7,USD,1.0
1744017,2019-10-10,,506422,23,1556,3,EUR,0.9066
1744017,2019-10-10,,506422,23,884,1,EUR,0.9066
1744017,2019-10-10,,506422,23,96,8,EUR,0.9066
1744018,2019-10-10,,1799621,57,1507,1,USD,1.0
1744018,2019-10-10,,1799621,57,107,2,USD,1.0
1744019,2019-10-10,,1482570,45,421,3,USD,1.0
1744019,2019-10-10,,1482570,45,605,3,USD,1.0
1744019,2019-10-10,,1482570,45,117,2,USD,1.0
1744020,2019-10-10,2019-10-13,502452,0,1414,5,EUR,0.9066
1744020,2019-10-10,2019-10-13,502452,0,480,8,EUR,0.9066
1744021,2019-10-10,2019-10-13,1159429,0,503,3,GBP,0.8174
1744021,2019-10-10,2019-10-13,1159429,0,678,1,GBP,0.8174
1744021,2019-10-10,2019-10-13,1159429,0,1928,1,GBP,0.8174
1744022,2019-10-10,,1904291,63,449,2,USD,1.0
1744022,2019-10-10,,1904291,63,536,2,USD,1.0
1744022,2019-10-10,,1904291,63,89,7,USD,1.0
1744023,2019-10-10,,1988805,45,1656,6,USD,1.0
1744023,2019-10-10,,1988805,45,2499,10,USD,1.0
1744023,2019-10-10,,1988805,45,666,1,USD,1.0
1744024,2019-10-10,,715317,29,1382,3,EUR,0.9066
1744024,2019-10-10,,715317,29,1462,2,EUR,0.9066
1744025,2019-10-10,,1783167,44,2034,1,USD,1.0
1744025,2019-10-10,,1783167,44,1737,1,USD,1.0
1744025,2019-10-10,,1783167,44,1552,1,USD,1.0
1744026,2019-10-10,,1263104,45,458,3,USD,1.0
1744027,2019-10-10,,1213537,57,79,3,USD,1.0
1744027,2019-10-10,,1213537,57,1690,1,USD,1.0
1744029,2019-10-10,,259102,10,1527,2,CAD,1.3307
1744029,2019-10-10,,259102,10,2497,1,CAD,1.3307
1744030,2019-10-10,,1628727,63,718,1,USD,1.0
1744030,2019-10-10,,1628727,63,2501,2,USD,1.0
1744030,2019-10-10,,1628727,63,1424,10,USD,1.0
1744030,2019-10-10,,1628727,63,2107,2,USD,1.0
1744030,2019-10-10,,1628727,63,1745,1,USD,1.0
1744030,2019-10-10,,1628727,63,749,5,USD,1.0
1744030,2019-10-10,,1628727,63,617,2,USD,1.0
1744031,2019-10-10,2019-10-14,1767794,0,1710,1,USD,1.0
1744031,2019-10-10,2019-10-14,1767794,0,2083,10,USD,1.0
1744031,2019-10-10,2019-10-14,1767794,0,1768,3,USD,1.0
1744031,2019-10-10,2019-10-14,1767794,0,1816,3,USD,1.0
1744031,2019-10-10,2019-10-14,1767794,0,1015,7,USD,1.0
1744031,2019-10-10,2019-10-14,1767794,0,1448,5,USD,1.0
1744032,2019-10-10,,454833,26,1108,1,EUR,0.9066
1744033,2019-10-10,,1571665,43,1211,2,USD,1.0
1744033,2019-10-10,,1571665,43,653,3,USD,1.0
1744034,2019-10-10,,1886594,44,457,1,USD,1.0
1744035,2019-10-10,2019-10-13,1395464,0,1431,3,USD,1.0
1744036,2019-10-10,2019-10-12,1547777,0,446,8,USD,1.0
1744036,2019-10-10,2019-10-12,1547777,0,88,3,USD,1.0
1744036,2019-10-10,2019-10-12,1547777,0,2359,3,USD,1.0
1744037,2019-10-10,,1010245,40,1427,1,GBP,0.8174
1744038,2019-10-10,,860762,31,83,6,EUR,0.9066
1744038,2019-10-10,,860762,31,1735,4,EUR,0.9066
1744038,2019-10-10,,860762,31,1816,3,EUR,0.9066
1744038,2019-10-10,,860762,31,347,2,EUR,0.9066
1744039,2019-10-10,,617656,18,140,3,EUR,0.9066
1744039,2019-10-10,,617656,18,1688,3,EUR,0.9066
1744039,2019-10-10,,617656,18,878,2,EUR,0.9066
1744039,2019-10-10,,617656,18,58,7,EUR,0.9066
1744039,2019-10-10,,617656,18,1227,2,EUR,0.9066
1745000,2019-10-11,,1335682,45,1089,2,USD,1.0
1745000,2019-10-11,,1335682,45,1888,2,USD,1.0
1745000,2019-10-11,,1335682,45,114,1,USD,1.0
1745001,2019-10-11,,508025,21,50,7,EUR,0.9056
1745001,2019-10-11,,508025,21,432,2,EUR,0.9056
1745001,2019-10-11,,508025,21,805,2,EUR,0.9056
1745002,2019-10-11,,96331,5,1682,3,AUD,1.4712
1745003,2019-10-11,,1861354,57,615,7,USD,1.0
1745004,2019-10-11,,1526098,53,47,1,USD,1.0
1745004,2019-10-11,,1526098,53,1586,3,USD,1.0
1745005,2019-10-11,,1908818,61,1642,6,USD,1.0
1745006,2019-10-11,,1205821,56,1398,2,USD,1.0
1745007,2019-10-11,,71282,4,1613,2,AUD,1.4712
1745007,2019-10-11,,71282,4,1588,1,AUD,1.4712
1745007,2019-10-11,,71282,4,69,6,AUD,1.4712
1745007,2019-10-11,,71282,4,1744,2,AUD,1.4712
1745008,2019-10-11,,966331,38,121,3,GBP,0.7925
1745008,2019-10-11,,966331,38,1239,2,GBP,0.7925
1745009,2019-10-11,,979954,38,1458,2,GBP,0.7925
1745009,2019-10-11,,979954,38,94,7,GBP,0.7925
1745010,2019-10-11,,715379,29,460,1,EUR,0.9056
1745010,2019-10-11,,715379,29,84,2,EUR,0.9056
1745010,2019-10-11,,715379,29,1808,7,EUR,0.9056
1745011,2019-10-11,,1750528,59,1584,2,USD,1.0
1745011,2019-10-11,,1750528,59,2210,3,USD,1.0
1745012,2019-10-11,,1346398,62,1797,6,USD,1.0
1745012,2019-10-11,,1346398,62,1538,3,USD,1.0
1745012,2019-10-11,,1346398,62,1118,1,USD,1.0
1745013,2019-10-11,,1536966,43,92,1,USD,1.0
1745013,2019-10-11,,1536966,43,2371,3,USD,1.0
1745014,2019-10-11,,1000168,42,133,3,GBP,0.7925
1745014,2019-10-11,,1000168,42,1394,7,GBP,0.7925
1745014,2019-10-11,,1000168,42,1786,5,GBP,0.7925
1745016,2019-10-11,2019-10-17,1360697,0,1494,1,USD,1.0
1745016,2019-10-11,2019-10-17,1360697,0,1712,7,USD,1.0
1745016,2019-10-11,2019-10-17,1360697,0,1268,1,USD,1.0
1745018,2019-10-11,2019-10-16,1720942,0,108,8,USD,1.0
1745018,2019-10-11,2019-10-16,1720942,0,2508,1,USD,1.0
1745019,2019-10-11,,1427026,51,135,8,USD,1.0
1745020,2019-10-11,,1502234,62,1499,2,USD,1.0
1745021,2019-10-11,,1397271,47,1463,3,USD,1.0
1745022,2019-10-11,,1493457,48,360,2,USD,1.0
1745022,2019-10-11,,1493457,48,51,3,USD,1.0
1745022,2019-10-11,,1493457,48,1660,8,USD,1.0
1745022,2019-10-11,,1493457,48,1537,10,USD,1.0
1745023,2019-10-11,,1728060,44,1724,5,USD,1.0
1745024,2019-10-11,,1622857,53,1615,2,USD,1.0
1745025,2019-10-11,2019-10-14,809163,0,1505,2,EUR,0.9056
1745025,2019-10-11,2019-10-14,809163,0,1671,2,EUR,0.9056
1745025,2019-10-11,2019-10-14,809163,0,1580,4,EUR,0.9056
1745026,2019-10-11,2019-10-15,758494,0,2495,2,EUR,0.9056
1745026,2019-10-11,2019-10-15,758494,0,1665,2,EUR,0.9056
1745027,2019-10-11,,2053617,54,65,7,USD,1.0
1745028,2019-10-11,,55914,6,657,3,AUD,1.4712
1745028,2019-10-11,,55914,6,2492,3,AUD,1.4712
1746000,2019-10-12,,1632302,55,1337,2,USD,1.0
1746000,2019-10-12,,1632302,55,1246,3,USD,1.0
1746000,2019-10-12,,1632302,55,1701,3,USD,1.0
1746001,2019-10-12,,349322,8,1169,3,CAD,1.3293
1746002,2019-10-12,,448232,27,449,7,EUR,0.9056
1746002,2019-10-12,,448232,27,70,3,EUR,0.9056
1746002,2019-10-12,,448232,27,420,4,EUR,0.9056
1746003,2019-10-12,2019-10-13,1671353,0,1679,9,USD,1.0
1746003,2019-10-12,2019-10-13,1671353,0,571,1,USD,1.0
1746004,2019-10-12,,1823649,63,367,1,USD,1.0
1746004,2019-10-12,,1823649,63,1609,6,USD,1.0
1746005,2019-10-12,,2062680,59,1646,3,USD,1.0
1746005,2019-10-12,,2062680,59,436,2,USD,1.0
1746005,2019-10-12,,2062680,59,1616,3,USD,1.0
1746005,2019-10-12,,2062680,59,2091,1,USD,1.0
1746006,2019-10-12,2019-10-16,1300742,0,621,3,USD,1.0
1746007,2019-10-12,2019-10-17,380313,0,1265,2,CAD,1.3293
1746008,2019-10-12,,751680,29,96,3,EUR,0.9056
1746008,2019-10-12,,751680,29,388,5,EUR,0.9056
1746008,2019-10-12,,751680,29,1584,2,EUR,0.9056
1746008,2019-10-12,,751680,29,448,3,EUR,0.9056
1746009,2019-10-12,,1784517,62,51,4,USD,1.0
1746009,2019-10-12,,1784517,62,1663,5,USD,1.0
1746009,2019-10-12,,1784517,62,910,3,USD,1.0
1746009,2019-10-12,,1784517,62,1646,1,USD,1.0
1746009,2019-10-12,,1784517,62,2158,1,USD,1.0
1746009,2019-10-12,,1784517,62,1811,3,USD,1.0
1746010,2019-10-12,,1838893,47,378,1,USD,1.0
